"ID","Year","Contact.Status","Admission.Substatus","Major.Interest","ACT","GPA","Date.App.Submitted","Date.App.Completed","Legacy","Co.Curricular","Gender","Ethnicity","Religious.Preference","HS.Name","City","State","Zip","Number.Campus.Visits","Royal15","Royal.ID","First.Visit","Last.Visit","Ind.Visit","Group.Visit","Schol.Visit","Award.Status","Comprehensive.Cost","Total.Gift","Total.Institutional.Gift","Gross.Need","Scholarship.Status"
"App ID-75102","2014 Fall",": Cancel","Cancel: Admit","Undecided",23,3.7,"9/11/2013","","","Band; Choir; Theatre","Female","White","Catholic","Gehlen Catholic HS","Le Mars","IA","51031",1,0,NA,2013-07-15,2013-07-15,1,0,0,NA,NA,NA,NA,NA,1
"App ID-75103","2014 Fall",": Cancel","Cancel: Admit","Math",29,3.98,"8/12/2013","","","Ministry; Service-Learning; Track & Field","Female","Asian","Lutheran (Other)","North HS","Sioux City","IA","51104",2,0,NA,2013-08-05,2013-11-15,1,0,1,"Award Complete",41484,23760,23760,33001,2
"App ID-75104","2014 Fall",": Cancel","Cancel: Deposit","International Business",24,3.89,"7/16/2013","","Mother Mother","","Female","White","Lutheran (Other)","Valley HS","Urbandale","IA","50322",1,0,NA,2014-02-01,2014-02-01,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75105","2014 Fall",": Cancel","Cancel: Admit","History",27,3.23,"7/29/2013","","","Theatre","Male","White","Not Reported","Goddard Sr HS","Wichita","KS","67209-4263",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75106","2014 Fall",": Cancel","Cancel: Admit","Undecided",26,3.62,"10/22/2013","12/2/2013","","Lutheran Youth Organization(MD/Del Synod; Lutheran Youth Organization(MD/Del Synod","Male","White","Lutheran (Other)","Hammond HS","Columbia","MD","21046",0,0,NA,NA,NA,NA,NA,NA,"No Award",41484,0,NA,41408,NA
"App ID-75107","2014 Fall",": Cancel","Cancel: Admit","Undecided",31,4,"9/17/2013","","","Track & Field","Female","White","Catholic","Ada-Borup HS","Ada","MN","56510",2,0,NA,2013-12-06,2014-01-27,1,0,1,NA,NA,NA,NA,NA,NA
"App ID-75108","2014 Fall",": Deposit","Paid","Pre-Pharmacy",27,3.85,"10/21/2013","","","","Female","White","Catholic","Aitkin HS","Aitkin","MN","56431-3188",3,0,NA,2013-10-18,2014-01-17,0,1,1,"Award Complete",41484,27042,20690,39296,2
"App ID-75109","2014 Fall",": Deposit","Paid","Pre-Pharmacy",27,3.87,"7/24/2013","","","Ministry; Service-Learning","Female","White","Not Reported","Aitkin HS","Aitkin","MN","56431",3,0,NA,2013-07-24,2014-01-17,1,0,1,"Award Complete",41484,28096,19920,41799,2
"App ID-75110","2014 Fall",": Cancel","Cancel: Admit","Physical Education",19,3.44,"10/18/2013","","","","Female","White","Lutheran (Other)","Aitkin HS","Aitkin","MN","56431-4640",2,0,NA,2013-10-18,2013-10-18,1,1,0,NA,NA,NA,NA,NA,NA
"App ID-75111","2014 Fall",": Cancel","Cancel: Admit","Nursing",20,3.41,"10/3/2013","","","Football","Male","White","Lutheran (Other)","Aitkin HS","Aitkin","MN","56431",1,0,NA,2013-09-07,2013-09-07,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75112","2014 Fall",": Cancel","Cancel: Admit","Undecided",25,3.78,"9/16/2013","","","Study Abroad","Female","White","Lutheran (ELCA)","Albany Area Sr HS","Albany","MN","56307",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75113","2014 Fall",": Cancel","Cancel: Admit","Undecided",22,3.05,"10/17/2013","","","Cross Country; Track & Field","Female","White","Catholic","Albany Area Sr HS","Albany","MN","56307-4521",1,0,NA,2013-06-03,2013-06-03,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75114","2014 Fall",": Deposit","Paid","Music Education",31,4,"8/30/2013","","","","Male","White","Lutheran (ELCA)","Albert Lea Sr HS","Albert Lea","MN","56007",3,0,NA,2013-03-07,2014-01-31,1,0,1,"Award Complete",41484,40836,38230,31511,3
"App ID-75115","2014 Fall",": Cancel","Cancel: Admit","Pre-Physician Assistant",31,3.91,"10/3/2013","","","Tennis; SLAM member- teaches younger students ab; SLAM member- teaches younger students ab","Female","White","Lutheran (Other)","Alexandria Area HS","Nelson","MN","56355",1,0,NA,2013-11-22,2013-11-22,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75116","2014 Fall",": Cancel","Cancel: Admit","Nursing",30,4,"7/8/2013","","","Band; Service-Learning; Study Abroad; Tennis","Female","White","Catholic","Alexandria Area HS","Alexandria","MN","56308",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75117","2014 Fall",": Cancel","Cancel: Admit","Pre-Pharmacy",21,3.69,"9/23/2013","","","Choir","Female","White","Not Reported","Alexandria Area HS","Alexandria","MN","56308",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75118","2014 Fall",": Deposit","Paid","Undecided",23,3.03,"8/19/2013","","","Cross Country; Track & Field","Female","White","Not Reported","Alexandria Area HS","Alexandria","MN","56308",2,0,NA,2014-03-05,2014-03-05,1,0,0,"Award Complete",41484,16440,16440,24187,NA
"App ID-75119","2014 Fall",": Cancel","Cancel: Admit","Nursing",27,3.48,"8/22/2013","","","Track & Field","Female","White","Not Reported","Alexandria Area HS","Alexandria","MN","56308",1,0,NA,2013-08-21,2013-08-21,1,0,0,"Award Complete",41484,13500,13500,0,NA
"App ID-75120","2014 Fall",": Cancel","Cancel: Admit","Undecided",26,3.32,"9/19/2013","","","Choir; Service-Learning; Speech","Female","White","Not Reported","Alexandria Area HS","Alexandria","MN","56308",1,0,NA,2013-04-25,2013-04-25,1,0,0,"No Award",41484,0,NA,44474,NA
"App ID-75121","2014 Fall",": Deposit","Paid","Nursing",20,3.32,"7/17/2013","12/11/2013","","Ministry; Service-Learning","Female","White","Not Reported","Alexandria Area HS","Garfield","MN","56332",2,0,NA,2013-07-17,2013-07-17,1,0,0,"Award Complete",41484,10000,10000,0,NA
"App ID-75122","2014 Fall",": Cancel","Cancel: Admit","Undecided",27,3.52,"10/7/2013","","","Choir; Journalism/Writing; Service-Learning; Theatre","Male","White","Lutheran (ELCA)","Alexandria Area HS","Alexandria","MN","56308-8053",2,0,NA,2013-10-18,2013-12-14,0,2,0,NA,NA,NA,NA,NA,NA
"App ID-75123","2014 Fall",": Cancel","Cancel: Admit","Pre-Medicine",23,3.72,"10/22/2013","","","Cross Country; Track & Field","Female","White","Lutheran (Other)","Alexandria Area HS","Garfield","MN","56332-8146",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75124","2014 Fall",": Cancel","Cancel: Admit","Nursing",24,3.68,"9/3/2013","","","Track & Field","Female","White","Lutheran (Missouri Synod)","Alexandria Area HS","Alexandria","MN","56308",1,0,NA,2013-08-16,2013-08-16,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75125","2014 Fall",": Deposit","Paid","Pre-Veterinary Medicine",25,2.76,"8/28/2013","","","Ministry; Service-Learning; Speech","Female","White","Not Reported","Andover HS","Andover","MN","55304",2,0,NA,2013-08-26,2013-08-26,1,0,0,"Award Complete",41484,26884,12140,44474,NA
"App ID-75126","2014 Fall",": Deposit","Paid","Elementary Education",31,4,"10/1/2013","","","Band; Service-Learning","Female","White","Not Reported","Andover HS","Andover","MN","55304",6,0,NA,2013-06-26,2014-03-22,0,4,1,"Award Complete",41484,26550,22340,36752,3
"App ID-75177","2014 Fall",": Cancel","Cancel: Admit","Social Work",29,3.93,"10/22/2013","","","","Female","White","Catholic","Andover HS","Andover","MN","55304",2,0,NA,2013-03-13,2014-02-07,1,0,1,"Award Complete",41484,24196,22480,34567,3
"App ID-75178","2014 Fall",": Deposit","Paid","Music Education",25,3.76,"6/27/2013","","","Debate; Speech","Female","White","Christian","Andover HS","Andover","MN","55304",4,0,NA,2013-06-27,2015-10-31,0,2,1,"Award Complete",41484,13500,13500,11895,2
"App ID-75179","2014 Fall",": Deposit","Paid","Music Education",21,2.85,"8/12/2013","","","Band; Choir; Theatre","Male","Hispanic or Latino","Christian","Andover HS","Andover","MN","55304",3,0,NA,2013-08-12,2014-01-23,0,1,1,"Award Complete",41484,25884,11140,44474,2
"App ID-75180","2014 Fall",": Cancel","Cancel: Admit","Undecided",20,2.99,"8/16/2013","11/19/2013","","","Male","White","Lutheran (Other)","Andover HS","Andover","MN","55304",1,0,NA,2013-08-15,2013-08-15,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75181","2014 Fall",": Cancel","Cancel: Admit","Chemistry",23,3.64,"9/25/2013","","","","Female","White","Lutheran (Other)","Andover HS","Andover","MN","55304",1,0,NA,2013-10-17,2013-10-17,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75182","2014 Fall",": Cancel","Cancel: Admit","Nursing",22,3.7,"10/24/2013","","","Cross Country; Track & Field","Female","White","Catholic","Annandale HS","Maple Lake","MN","55358",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75183","2014 Fall",": Cancel","Cancel: Admit","Undecided",26,3.78,"7/22/2013","11/18/2013","","","Female","White","Not Reported","Anoka HS","Anoka","MN","55303-1231",1,0,NA,2013-08-12,2013-08-12,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75184","2014 Fall",": Deposit","Paid","Undecided",25,3.81,"10/23/2013","","","Band; Tennis","Female","White","Catholic","Anoka HS","Andover","MN","55304",3,0,NA,2013-11-04,2014-03-22,0,2,0,"Award Complete",41484,21250,21250,27107,NA
"App ID-75185","2014 Fall",": Cancel","Cancel: Admit","Accounting",33,3.84,"10/7/2013","","","","Female","White","Not Reported","Anoka HS","Ramsey","MN","55303",1,0,NA,2013-10-18,2013-10-18,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75186","2014 Fall",": Cancel","Cancel: Deposit","Undecided",30,3.91,"10/3/2013","","","Band; Golf; Ministry; Other; Other; Service-Learning; Speech; Swimming and Diving; Swimming and Diving; Stage Management/Crew; Stage Management/Crew; Brass; Brass; Woodwind; Woodwind; Speech Team Officer, Student Council Com; Speech Team Officer, Student Council Com","Female","White","Lutheran (Other)","Apple Valley HS","Apple Valley","MN","55124",3,0,NA,2013-06-21,2014-02-03,1,1,1,NA,NA,NA,NA,NA,3
"App ID-75187","2014 Fall",": Deposit","Paid","Psychology",21,3.25,"10/7/2013","","","Service-Learning","Female","White","Lutheran (Other)","Apple Valley HS","Apple Valley","MN","55124",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75188","2014 Fall",": Cancel","Cancel: Admit","Elementary Education",23,3.45,"10/18/2013","","","","Female","White","Lutheran (Other)","Apple Valley HS","Burnsville","MN","55306",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75189","2014 Fall",": Deposit","Paid","Undecided",29,3.62,"9/30/2013","","","","Female","White","Not Reported","Mesabi East HS","Hoyt Lakes","MN","55750",4,0,NA,2013-05-22,2014-05-06,3,0,0,"Award Complete",41484,31004,20260,41242,3
"App ID-75190","2014 Fall",": Cancel","Cancel: Admit","Elementary Education",27,3.27,"9/16/2013","","","Band; Choir; Ministry; Other; Service-Learning","Female","White","Lutheran (ELCA)","Austin HS","Austin","MN","55912",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75192","2014 Fall",": Deposit","Paid","Nursing",26,3.92,"10/14/2013","","","Ministry; Theatre","Female","White","Not Reported","Barnesville HS","Moorhead","MN","56560-3463",5,0,NA,2013-10-18,2014-03-22,1,2,1,"Award Complete",41484,29924,17500,44674,3
"App ID-75193","2014 Fall",": Cancel","Cancel: Admit","Undecided",24,3.83,"5/30/2013","","","Other; ROTC; Service-Learning; Speech; Student Government","Male","White","Lutheran (Other)","Barnesville HS","Barnesville","MN","56514-4303",0,0,NA,NA,NA,NA,NA,NA,"Award Complete",41484,21590,21340,31621,NA
"App ID-75194","2014 Fall",": Deposit","Paid","Psychology",32,3.82,"9/5/2013","","","","Female","White","Lutheran (Other)","Barnesville HS","Barnesville","MN","56514",4,0,NA,2013-06-26,2014-02-10,0,2,1,"Award Complete",41484,17500,17500,0,3
"App ID-75196","2014 Fall",": Cancel","Cancel: Admit","Undecided",21,3.55,"10/17/2013","","","Student Government; Track & Field; Volleyball","Female","White","Lutheran (Other)","Barnesville HS","Barnesville","MN","56514-9038",3,0,NA,2013-05-01,2014-01-21,3,0,0,"Award Complete",41484,5500,5500,368,NA
"App ID-75197","2014 Fall",": Cancel","Cancel: Admit","Undecided",24,3.54,"8/29/2013","","","","Female","White","Not Reported","Barnesville HS","Barnesville","MN","56514-9219",1,0,NA,2013-08-29,2013-08-29,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75198","2014 Fall",": Deposit","Paid","Political Science",20,3.31,"9/17/2013","","","Cheerleading; Choir; Cultural/Ethnic Clubs; Journalism/Writing; Other","Female","White","Lutheran (ELCA)","Battle Lake HS","Battle Lake","MN","56515",4,0,NA,2013-04-26,2014-03-22,1,1,1,"Award Complete",41484,21638,16840,38852,2
"App ID-75199","2014 Fall",": Deposit","Paid","Clinical Laboratory Science",28,3.92,"8/28/2013","","","Band; Ministry; Orchestra; Service-Learning","Female","White","Christian","Becker HS","St Cloud","MN","56301",3,0,NA,2013-03-25,2014-01-17,1,0,1,"Award Complete",41484,26276,22300,37407,2
"App ID-75200","2014 Fall",": Deposit","Paid","Undecided",23,3.6,"9/16/2013","","","","Female","White","Lutheran (Other)","Becker HS","Big Lake","MN","55309",3,0,NA,2013-04-22,2013-12-13,2,0,0,"Award Complete",41484,20200,20200,29717,NA
"App ID-75201","2014 Fall",": Cancel","Cancel: Admit","Undecided",21,3.76,"6/27/2013","","","Student Government","Female","White","Lutheran (Other)","Becker HS","Becker","MN","55308-8810",1,0,NA,2013-06-26,2013-06-26,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75202","2014 Fall",": Cancel","Cancel: Admit","Elementary Education",29,3.91,"6/27/2013","","","","Female","White","Lutheran (Other)","Becker HS","Becker","MN","55308",3,0,NA,2013-06-26,2014-01-23,0,1,2,NA,NA,NA,NA,NA,3
"App ID-75203","2014 Fall",": Deposit","Paid","Undecided",29,3.9,"10/17/2013","","","","Male","White","Christian","Becker HS","Clear Lake","MN","55319",4,0,NA,2013-10-17,2014-02-14,0,1,2,"Award Complete",41484,23628,21790,33852,3
"App ID-75204","2014 Fall",": Cancel","Cancel: Admit","Pre-Medicine",22,3.46,"7/16/2013","","","Band; Journalism/Writing; Ministry; Orchestra; Other","Female","White","Protestant (No Denomination)","Bemidji HS","Bemidji","MN","56601",1,0,NA,2013-05-31,2013-05-31,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75205","2014 Fall",": Cancel","Cancel: Admit","Elementary Education",31,4,"10/10/2013","","","Band; Choir; Ministry; Service-Learning","Female","White","Assemblies of God","Bemidji HS","Bemidji","MN","56601",2,0,NA,2013-11-11,2014-01-31,1,0,1,NA,NA,NA,NA,NA,3
"App ID-75206","2014 Fall",": Cancel","Cancel: Admit","Undecided",23,3.91,"9/19/2013","","","Basketball; Service-Learning","Female","Multiracial","Baptist (Other)","Bemidji HS","Bemidji","MN","56601",1,0,NA,2013-09-06,2013-09-06,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75207","2014 Fall",": Cancel","Cancel: Admit","Math",24,3.63,"8/1/2013","","","Choir; Volleyball","Female","White","Not Reported","Benson Sr HS","Benson","MN","56215",1,0,NA,2013-07-31,2013-07-31,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75208","2014 Fall",": Deposit","Paid","Undecided",27,3.75,"8/5/2013","","","Band; Cross Country; Track & Field","Female","White","Not Reported","Benson Sr HS","Benson","MN","56215",2,0,NA,2013-12-06,2013-12-06,1,0,0,"Award Complete",41484,13500,13500,7721,NA
"App ID-75209","2014 Fall",": Deposit","Paid","Pre-Physician Assistant",25,3.78,"9/9/2013","","","Choir","Female","White","Lutheran (Other)","Big Lake HS","Big Lake","MN","55309-8105",3,0,NA,2013-07-22,2014-03-22,1,1,0,"Award Complete",41484,13500,13500,0,NA
"App ID-75210","2014 Fall",": Deposit","Paid","Pre-Medicine",27,4,"9/24/2013","","","Track & Field","Female","White","Lutheran (Other)","Big Lake HS","Big Lake","MN","55309",5,0,NA,2013-10-17,2014-03-22,0,2,2,"Award Complete",41484,41670,37730,36539,2
"App ID-75214","2014 Fall",": Deposit","Paid","Undecided",30,3.87,"10/1/2013","","","","Female","White","Catholic","Blaine HS","Minneapolis","MN","55434",3,0,NA,2013-10-07,2014-01-27,0,1,1,"Award Complete",41484,28228,20450,40199,3
"App ID-75215","2014 Fall",": Deposit","Paid","Math",30,3.91,"7/1/2013","","","Band; Service-Learning","Female","White","Not Reported","Blaine HS","Blaine","MN","55449",4,0,NA,2013-07-09,2014-01-31,0,2,1,"Award Complete",41484,17500,17500,16850,3
"App ID-75216","2014 Fall",": Cancel","Cancel: Admit","Nursing",21,3.04,"10/17/2013","","","","Male","White","Lutheran (Other)","Blaine HS","Blaine","MN","55434-4005",1,0,NA,2013-10-17,2013-10-17,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75218","2014 Fall",": Cancel","Cancel: Deposit","Undecided",27,3.65,"9/9/2013","","","Band; Cross Country; Track & Field","Female","White","Lutheran (Other)","Blaine HS","Coon Rapids","MN","55448-2109",1,0,NA,2013-08-12,2013-08-12,0,1,0,"Award Complete",41484,33510,33510,30164,NA
"App ID-75219","2014 Fall",": Cancel","Cancel: Admit","Undecided",19,2.97,"10/11/2013","","","","Female","White","Pentecostal","John F Kennedy Sr HS","Bloomington","MN","55420",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75220","2014 Fall",": Deposit","Paid","Undecided",33,3.83,"10/17/2013","","","Cross Country; Track & Field","Female","White","Lutheran (Other)","Thomas Jefferson Sr HS","Bloomington","MN","55438",3,0,NA,2014-02-10,2014-03-22,0,1,1,"Award Complete",41484,23750,20750,27272,3
"App ID-75221","2014 Fall",": Cancel","Cancel: Admit","Pre-Medicine",28,3.64,"9/16/2013","","","","Male","White","Lutheran (Other)","Thomas Jefferson Sr HS","Bloomington","MN","55437-2809",1,0,NA,2014-02-01,2014-02-01,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75222","2014 Fall",": Cancel","Cancel: Deposit","Psychology",25,3.47,"8/2/2013","","","Band; Journalism/Writing; Radio/TV; Service-Learning","Female","White","Lutheran (ELCA)","Thomas Jefferson Sr HS","Bloomington","MN","55347",5,0,NA,2013-02-16,2014-01-23,2,2,1,"Award Complete",41484,19250,19250,27365,3
"App ID-75223","2014 Fall",": Cancel","Cancel: Admit","Psychology",27,3.81,"10/21/2013","","","","Female","White","Lutheran (Other)","Thomas Jefferson Sr HS","Bloomington","MN","55437",2,0,NA,2013-12-02,2014-01-23,1,0,1,NA,NA,NA,NA,NA,1
"App ID-75224","2014 Fall",": Cancel","Cancel: Admit","Social Work",18,3.48,"8/19/2013","","","Band; Basketball; Choir; Ministry; Other; Track & Field","Female","White","Lutheran (Other)","Braham Area HS","Braham","MN","55006",1,0,NA,2013-10-12,2013-10-12,1,0,0,"No Award",41484,0,NA,42221,NA
"App ID-75225","2014 Fall",": Deposit","Paid","Music",26,3.85,"8/12/2013","","","Choir; Service-Learning","Female","White","Lutheran (Other)","Brainerd Sr HS","Brainerd","MN","56401",5,0,NA,2013-07-02,2014-03-22,1,2,1,"Award Complete",41484,30024,16500,44674,2
"App ID-75226","2014 Fall",": Deposit","Paid","Undecided",25,3.7,"9/23/2013","","","Cross Country; Ministry; Soccer; Track & Field","Male","White","Lutheran (Missouri Synod)","Brainerd Sr HS","Deerwood","MN","56444",3,0,NA,2014-03-14,2014-03-22,1,1,0,"Award Complete",41484,13500,13500,0,NA
"App ID-75227","2014 Fall",": Deposit","Paid","Nursing",32,3.96,"9/9/2013","","","Cross Country; Track & Field","Female","White","Lutheran (Other)","Brainerd Sr HS","Baxter","MN","56425",4,0,NA,2013-07-22,2014-01-27,2,0,1,"Award Complete",41484,17500,17500,0,3
"App ID-75228","2014 Fall",": Cancel","Cancel: Deposit","Undecided",26,3.73,"4/22/2013","","","Ministry; Service-Learning","Female","","Not Reported","Brainerd Sr HS","Nisswa","MN","56468",1,0,NA,2013-04-20,2013-04-20,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75229","2014 Fall",": Deposit","Paid","Undecided",28,3.9,"8/12/2013","","","","Female","White","Lutheran (ELCA)","Brainerd Sr HS","Brainerd","MN","56401-5897",3,0,NA,2013-08-12,2013-11-15,0,1,1,"Award Complete",41484,17500,17500,17209,3
"App ID-75230","2014 Fall",": Cancel","Cancel: Admit","Business",28,3.19,"9/30/2013","","","Choir; Ministry; Track & Field","Female","White","Lutheran (ELCA)","Brainerd Sr HS","Brainerd","MN","56401-6184",1,0,NA,2013-03-11,2013-03-11,1,0,0,NA,NA,NA,NA,NA,NA
"App ID-75231","2014 Fall",": Deposit","Paid","Undecided",29,3.98,"8/9/2013","","","Football","Male","White","Catholic","Brainerd Sr HS","Baxter","MN","56425-8386",4,0,NA,2013-08-08,2014-02-07,2,0,1,"Award Complete",41484,55190,55190,24418,2
"App ID-75233","2014 Fall",": Deposit","Paid","Nursing",31,3.81,"10/18/2013","","","Band; Journalism/Writing; Service-Learning","Female","White","Not Reported","Brainerd Sr HS","Brainerd","MN","56401",3,0,NA,2013-08-12,2014-01-31,0,1,1,"Award Complete",41484,26912,21880,42292,3
"App ID-75234","2014 Fall",": Cancel","Cancel: Admit","Undecided",25,3.57,"10/18/2013","","","Journalism/Writing; Radio/TV; Service-Learning","Female","Asian","Episcopal (Anglican)","Brainerd Sr HS","Brainerd","MN","56401-8900",1,0,NA,2013-10-18,2013-10-18,0,1,0,NA,NA,NA,NA,NA,NA
"App ID-75235","2014 Fall",": Cancel","Cancel: Admit","Undecided",31,3.94,"7/22/2013","","","","Female","White","Pentecostal","Brainerd Sr HS","Brainerd","MN","56401-4324",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75236","2014 Fall",": Cancel","Cancel: Admit","Music",27,3.78,"7/22/2013","","","","Female","White","Pentecostal","Brainerd Sr HS","Brainerd","MN","56401-4324",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"App ID-75239","2014 Fall",": Deposit","Paid","Nursing",24,3.87,"10/3/2013","","","Track & Field","Female","White","Not Reported","Brainerd Sr HS","Nisswa","MN","56468",2,0,NA,2013-10-17,2013-10-17,0,1,0,"Award Complete",41484,28500,28500,0,NA
"App ID-75240","2014 Fall",": Deposit","Paid","Elementary Education",23,3.72,"8/28/2013","","","Baseball; Football","Male","White","Lutheran (ELCA)","Breckenridge HS","Breckenridge","MN","56520",3,0,NA,2013-09-21,2014-01-23,2,0,0,"Award Complete",41484,13500,13500,30059,NA
